"kode_prov","nama_prov","kode_kabkota","nama_kabkota","kode_kecamatan","nama_kecamatan"
"35","Provinsi Jawa Timur","3526","Kab. Bangkalan","3526.060","KONANG"
"35","Provinsi Jawa Timur","3526","Kab. Bangkalan","3526.050","BLEGA"
"35","Provinsi Jawa Timur","3526","Kab. Bangkalan","3526.040","MODUNG"
"35","Provinsi Jawa Timur","3526","Kab. Bangkalan","3526.030","KWANYAR"
"35","Provinsi Jawa Timur","3526","Kab. Bangkalan","3526.020","LABANG"
"35","Provinsi Jawa Timur","3526","Kab. Bangkalan","3526.010","KAMAL"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.250","MASALEMBU"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.241","KANGAYAN"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.240","ARJASA"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.230","SAPEKEN"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.220","RAAS"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.210","GAYAM"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.200","NONGGUNONG"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.190","DUNGKEK"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.180","BATANG BATANG"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.170","GAPURA"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.160","BATUPUTIH"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.150","MANDING"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.140","DASUK"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.130","RUBARU"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.120","AMBUNTEN"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.110","PASONGSONGAN"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.100","GULUK GULUK"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.090","GANDING"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.080","LENTENG"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.071","BATUAN"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.070","KOTA SUMENEP"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.060","KALIANGET"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.050","TALANGO"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.040","GILIGENTENG"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.030","SARONGGI"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.020","BLUTO"
"35","Provinsi Jawa Timur","3529","Kab. Sumenep","3529.010","PRAGAAN"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.130","PASEAN"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.120","BATU MARMAR"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.110","WARU"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.100","PAKONG"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.090","KADUR"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.080","PEGANTENAN"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.070","PALENGAAN"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.060","PROPPO"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.050","PAMEKASAN"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.040","LARANGAN"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.030","GALIS"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.020","PADEMAWU"
"35","Provinsi Jawa Timur","3528","Kab. Pamekasan","3528.010","TLANAKAN"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.120","SOKOBANAH"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.110","KETAPANG"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.101","KARANG PENANG"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.100","ROBATAL"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.090","BANYUATES"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.080","TAMBELANGAN"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.070","JRENGIK"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.060","KEDUNGDUNG"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.050","OMBEN"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.040","CAMPLONG"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.030","SAMPANG"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.021","PANGARENGAN"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.020","TORJUN"
"35","Provinsi Jawa Timur","3527","Kab. Sampang","3527.010","SRESEH"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.200","PLANDAAN"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.190","KABUH"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.180","PLOSO"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.171","NGUSIKAN"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.170","KUDU"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.160","KESAMBEN"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.150","TEMBELANG"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.140","MEGALUH"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.130","JOMBANG"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.120","PETERONGAN"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.110","JOGO ROTO"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.100","SUMOBITO"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.090","MOJOAGUNG"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.080","WONOSALAM"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.070","BARENG"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.060","MOJOWARNO"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.050","NGORO"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.040","DIWEK"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.030","GUDO"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.020","PERAK"
"35","Provinsi Jawa Timur","3517","Kab. Jombang","3517.010","BANDAR KEDUNG MULYO"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.180","BALONG BENDO"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.170","KRIAN"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.160","TAMAN"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.150","GEDANGAN"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.140","WARU"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.130","SEDATI"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.120","BUDURAN"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.110","SIDOARJO"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.100","SUKODONO"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.090","WONOAYU"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.080","TULANGAN"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.070","CANDI"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.060","TANGGULANGIN"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.050","JABON"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.040","PORONG"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.030","KREMBUNG"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.020","PRAMBON"
"35","Provinsi Jawa Timur","3515","Kab. Sidoarjo","3515.010","TARIK"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.170","DAWAR BLANDONG"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.160","JETIS"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.150","KEMLAGI"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.140","GEDEK"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.130","SOOKO"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.120","TROWULAN"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.110","PURI"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.100","DLANGGU"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.091","MOJOANYAR"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.090","BANGSAL"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.080","MOJOSARI"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.070","KUTOREJO"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.060","PUNGGING"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.050","NGORO"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.040","TRAWAS"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.030","PACET"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.020","GONDANG"
"35","Provinsi Jawa Timur","3516","Kab. Mojokerto","3516.010","JATIREJO"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.180","TAMBAK"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.170","SANGKAPURA"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.160","UJUNGPANGKAH"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.150","PANCENG"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.140","DUKUN"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.130","SIDAYU"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.120","BUNGAH"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.110","MANYAR"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.100","GRESIK"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.090","KEBOMAS"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.080","DUDUKSAMPEYAN"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.070","BALONGPANGGANG"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.060","BENJENG"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.050","CERME"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.040","MENGANTI"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.030","KEDAMEAN"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.020","DRIYOREJO"
"35","Provinsi Jawa Timur","3525","Kab. Gresik","3525.010","WRINGINANOM"
"11","Provinsi Aceh","1175","Kota Subulussalam","1175.050","LONGKIB"
"11","Provinsi Aceh","1175","Kota Subulussalam","1175.040","SULTAN DAULAT"
"11","Provinsi Aceh","1175","Kota Subulussalam","1175.030","RUNDENG"
"11","Provinsi Aceh","1175","Kota Subulussalam","1175.020","PENANGGALAN"
"11","Provinsi Aceh","1175","Kota Subulussalam","1175.010","SIMPANG KIRI"
"11","Provinsi Aceh","1174","Kota Lhokseumawe","1174.030","BANDA SAKTI"
"11","Provinsi Aceh","1174","Kota Lhokseumawe","1174.021","MUARA SATU"
"11","Provinsi Aceh","1174","Kota Lhokseumawe","1174.020","MUARA DUA"
"11","Provinsi Aceh","1174","Kota Lhokseumawe","1174.010","BLANG MANGAT"
"11","Provinsi Aceh","1173","Kota Langsa","1173.030","LANGSA KOTA"
"11","Provinsi Aceh","1173","Kota Langsa","1173.021","LANGSA BARO"
"11","Provinsi Aceh","1173","Kota Langsa","1173.020","LANGSA BARAT"
"11","Provinsi Aceh","1173","Kota Langsa","1173.011","LANGSA LAMA"
"11","Provinsi Aceh","1173","Kota Langsa","1173.010","LANGSA TIMUR"
"11","Provinsi Aceh","1172","Kota Sabang","1172.020","SUKAKARYA"
"11","Provinsi Aceh","1172","Kota Sabang","1172.010","SUKAJAYA"
"11","Provinsi Aceh","1171","Kota Banda Aceh","1171.041","ULEE KARENG"
"11","Provinsi Aceh","1171","Kota Banda Aceh","1171.040","SYIAH KUALA"
"11","Provinsi Aceh","1171","Kota Banda Aceh","1171.031","KUTA RAJA"
"11","Provinsi Aceh","1171","Kota Banda Aceh","1171.030","KUTA ALAM"
"11","Provinsi Aceh","1171","Kota Banda Aceh","1171.021","LUENG BATA"
"11","Provinsi Aceh","1171","Kota Banda Aceh","1171.020","BAITURRAHMAN"
"11","Provinsi Aceh","1171","Kota Banda Aceh","1171.012","BANDA RAYA"
"11","Provinsi Aceh","1171","Kota Banda Aceh","1171.011","JAYA BARU"
"11","Provinsi Aceh","1171","Kota Banda Aceh","1171.010","MEURAXA"
"11","Provinsi Aceh","1118","Kab. Pidie Jaya","1118.080","BANDAR BARU"
"11","Provinsi Aceh","1118","Kab. Pidie Jaya","1118.070","PANTERAJA"
"11","Provinsi Aceh","1118","Kab. Pidie Jaya","1118.060","TRIENGGADENG"
"11","Provinsi Aceh","1118","Kab. Pidie Jaya","1118.050","ULIM"
"11","Provinsi Aceh","1118","Kab. Pidie Jaya","1118.040","JANGKA BUYA"
"11","Provinsi Aceh","1118","Kab. Pidie Jaya","1118.030","BANDAR DUA"
"11","Provinsi Aceh","1118","Kab. Pidie Jaya","1118.020","MEURAH DUA"
"11","Provinsi Aceh","1118","Kab. Pidie Jaya","1118.010","MEUREUDU"
"11","Provinsi Aceh","1117","Kab. Bener Meriah","1117.070","PERMATA"
"11","Provinsi Aceh","1117","Kab. Bener Meriah","1117.061","MESIDAH"
"11","Provinsi Aceh","1117","Kab. Bener Meriah","1117.060","SYIAH UTAMA"
"11","Provinsi Aceh","1117","Kab. Bener Meriah","1117.051","BENER KELIPAH"
"11","Provinsi Aceh","1117","Kab. Bener Meriah","1117.050","BANDAR"
"11","Provinsi Aceh","1117","Kab. Bener Meriah","1117.040","WIH PESAM"
"11","Provinsi Aceh","1117","Kab. Bener Meriah","1117.030","BUKIT"
"11","Provinsi Aceh","1117","Kab. Bener Meriah","1117.020","PINTU RIME GAYO"
"11","Provinsi Aceh","1117","Kab. Bener Meriah","1117.011","GAJAH PUTIH"
"11","Provinsi Aceh","1117","Kab. Bener Meriah","1117.010","TIMANG GAJAH"
"11","Provinsi Aceh","1114","Kab. Aceh Tamiang","1114.080","MANYAK PAYED"
"11","Provinsi Aceh","1114","Kab. Aceh Tamiang","1114.071","SEKERAK"
"11","Provinsi Aceh","1114","Kab. Aceh Tamiang","1114.070","KARANG BARU"
"11","Provinsi Aceh","1114","Kab. Aceh Tamiang","1114.061","BANDA MULIA"
"11","Provinsi Aceh","1114","Kab. Aceh Tamiang","1114.060","BENDAHARA"
"11","Provinsi Aceh","1114","Kab. Aceh Tamiang","1114.050","SERUWAY"
"11","Provinsi Aceh","1114","Kab. Aceh Tamiang","1114.040","KOTA KUALASIMPANG"
"11","Provinsi Aceh","1114","Kab. Aceh Tamiang","1114.030","RANTAU"
"11","Provinsi Aceh","1114","Kab. Aceh Tamiang","1114.021","TENGGULUN"
"11","Provinsi Aceh","1114","Kab. Aceh Tamiang","1114.020","KEJURUAN MUDA"
"11","Provinsi Aceh","1114","Kab. Aceh Tamiang","1114.011","BANDAR PUSAKA"
"11","Provinsi Aceh","1114","Kab. Aceh Tamiang","1114.010","TAMIANG HULU"
"11","Provinsi Aceh","1115","Kab. Nagan Raya","1115.050","SEUNAGAN TIMUR"
"11","Provinsi Aceh","1115","Kab. Nagan Raya","1115.041","SUKA MAKMUE"
"11","Provinsi Aceh","1115","Kab. Nagan Raya","1115.040","SEUNAGAN"
"11","Provinsi Aceh","1115","Kab. Nagan Raya","1115.031","BEUTONG ATEUH BANGGALANG"
"11","Provinsi Aceh","1115","Kab. Nagan Raya","1115.030","BEUTONG"
"11","Provinsi Aceh","1115","Kab. Nagan Raya","1115.022","TADU RAYA"
"11","Provinsi Aceh","1115","Kab. Nagan Raya","1115.021","KUALA PESISIR"
"11","Provinsi Aceh","1115","Kab. Nagan Raya","1115.020","KUALA"
"11","Provinsi Aceh","1115","Kab. Nagan Raya","1115.011","TRIPA MAKMUR"
"11","Provinsi Aceh","1115","Kab. Nagan Raya","1115.010","DARUL MAKMUR"
"11","Provinsi Aceh","1116","Kab. Aceh Jaya","1116.061","INDRA JAYA"
"11","Provinsi Aceh","1116","Kab. Aceh Jaya","1116.060","JAYA"
"11","Provinsi Aceh","1116","Kab. Aceh Jaya","1116.051","DARUL HIKMAH"
"11","Provinsi Aceh","1116","Kab. Aceh Jaya","1116.050","SAMPOINIET"
"11","Provinsi Aceh","1116","Kab. Aceh Jaya","1116.040","SETIA BAKTI"
"11","Provinsi Aceh","1116","Kab. Aceh Jaya","1116.030","KRUENG SABEE"
"11","Provinsi Aceh","1116","Kab. Aceh Jaya","1116.020","PANGA"
"11","Provinsi Aceh","1116","Kab. Aceh Jaya","1116.011","PASIE RAYA"
"11","Provinsi Aceh","1116","Kab. Aceh Jaya","1116.010","TEUNOM"
"11","Provinsi Aceh","1113","Kab. Gayo Lues","1113.051","TRIPE JAYA"
"11","Provinsi Aceh","1113","Kab. Gayo Lues","1113.050","TERANGUN"
"11","Provinsi Aceh","1113","Kab. Gayo Lues","1113.041","PANTAN CUACA"
"11","Provinsi Aceh","1113","Kab. Gayo Lues","1113.040","RIKIT GAIB"
"11","Provinsi Aceh","1113","Kab. Gayo Lues","1113.030","PINING"
"11","Provinsi Aceh","1113","Kab. Gayo Lues","1113.023","BLANG PEGAYON"
"11","Provinsi Aceh","1113","Kab. Gayo Lues","1113.022","DABUN GELANG"
"11","Provinsi Aceh","1113","Kab. Gayo Lues","1113.021","PUTRI BETUNG"
"11","Provinsi Aceh","1113","Kab. Gayo Lues","1113.020","BLANGKEJEREN"
"11","Provinsi Aceh","1113","Kab. Gayo Lues","1113.011","BLANG JERANGO"
"11","Provinsi Aceh","1113","Kab. Gayo Lues","1113.010","KUTA PANJANG"
"11","Provinsi Aceh","1112","Kab. Aceh Barat Daya","1112.060","BABAH ROT"
"11","Provinsi Aceh","1112","Kab. Aceh Barat Daya","1112.050","KUALA BATEE"
"11","Provinsi Aceh","1112","Kab. Aceh Barat Daya","1112.040","SUSOH"
"11","Provinsi Aceh","1112","Kab. Aceh Barat Daya","1112.031","JEUMPA"
"11","Provinsi Aceh","1112","Kab. Aceh Barat Daya","1112.030","BLANG PIDIE"
"11","Provinsi Aceh","1112","Kab. Aceh Barat Daya","1112.021","SETIA"
"11","Provinsi Aceh","1112","Kab. Aceh Barat Daya","1112.020","TANGAN-TANGAN"
"11","Provinsi Aceh","1112","Kab. Aceh Barat Daya","1112.011","LEMBAH SABIL"
"11","Provinsi Aceh","1112","Kab. Aceh Barat Daya","1112.010","MANGGENG"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.101","KUTA BLANG"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.100","GANDA PURA"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.090","MAKMUR"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.082","PEUSANGAN SIBLAH KRUENG"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.081","PEUSANGAN SELATAN"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.080","PEUSANGAN"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.070","JANGKA"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.062","KUALA"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.061","KOTA JUANG"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.060","JEUMPA"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.050","JULI"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.040","PEUDADA"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.031","PEULIMBANG"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.030","JEUNIEB"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.020","PANDRAH"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.011","SIMPANG MAMPLAM"
"11","Provinsi Aceh","1110","Kab. Bireuen","1110.010","SAMALANGA"
"11","Provinsi Aceh","1102","Kab. Aceh Singkil","1102.043","KOTA BAHARU"
"11","Provinsi Aceh","1102","Kab. Aceh Singkil","1102.042","SINGKOHOR"
"11","Provinsi Aceh","1102","Kab. Aceh Singkil","1102.033","SURO"
"11","Provinsi Aceh","1102","Kab. Aceh Singkil","1102.032","DANAU PARIS"
"11","Provinsi Aceh","1102","Kab. Aceh Singkil","1102.031","GUNUNG MERIAH"
"11","Provinsi Aceh","1102","Kab. Aceh Singkil","1102.030","SIMPANG KANAN"
"11","Provinsi Aceh","1102","Kab. Aceh Singkil","1102.022","KUALA BARU"
"11","Provinsi Aceh","1102","Kab. Aceh Singkil","1102.021","SINGKIL UTARA"
"11","Provinsi Aceh","1102","Kab. Aceh Singkil","1102.020","SINGKIL"
"11","Provinsi Aceh","1102","Kab. Aceh Singkil","1102.011","PULAU BANYAK BARAT"
"11","Provinsi Aceh","1102","Kab. Aceh Singkil","1102.010","PULAU BANYAK"
"11","Provinsi Aceh","1101","Kab. Simeulue","1101.051","ALAFAN"
"11","Provinsi Aceh","1101","Kab. Simeulue","1101.050","SIMEULUE BARAT"
"11","Provinsi Aceh","1101","Kab. Simeulue","1101.040","SALANG"
"11","Provinsi Aceh","1101","Kab. Simeulue","1101.032","SIMEULUE CUT"
"11","Provinsi Aceh","1101","Kab. Simeulue","1101.031","TELUK DALAM"
"11","Provinsi Aceh","1101","Kab. Simeulue","1101.030","SIMEULUE TENGAH"
"11","Provinsi Aceh","1101","Kab. Simeulue","1101.022","TEUPAH TENGAH"
"11","Provinsi Aceh","1101","Kab. Simeulue","1101.021","TEUPAH BARAT"
"11","Provinsi Aceh","1101","Kab. Simeulue","1101.020","SIMEULUE TIMUR"
"11","Provinsi Aceh","1101","Kab. Simeulue","1101.010","TEUPAH SELATAN"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.053","DELENG POKHKISEN"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.052","KETAMBE"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.051","DARUL HASANAH"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.050","BADAR"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.041","LAWE BULAN"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.040","BABUSSALAM"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.032","LAWE SUMUR"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.031","BUKIT TUSAM"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.030","BAMBEL"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.023","LEUSER"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.022","SEMADAM"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.021","BABUL MAKMUR"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.020","LAWE SIGALA-GALA"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.012","TANOH ALAS"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.011","BABUL RAHMAH"
"11","Provinsi Aceh","1104","Kab. Aceh Tenggara","1104.010","LAWE ALAS"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.063","RUSIP ANTARA"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.062","CELALA"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.061","KETOL"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.060","SILIH NARA"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.051","KUTE PANANG"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.050","BEBESEN"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.041","BIES"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.040","PEGASING"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.032","KEBAYAKAN"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.031","LUT TAWAR"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.020","BINTANG"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.012","JAGONG JEGET"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.011","ATU LINTANG"
"11","Provinsi Aceh","1106","Kab. Aceh Tengah","1106.010","LINGE"
"11","Provinsi Aceh","1107","Kab. Aceh Barat","1107.090","SUNGAI MAS"
"11","Provinsi Aceh","1107","Kab. Aceh Barat","1107.083","PANTON REU"
"11","Provinsi Aceh","1107","Kab. Aceh Barat","1107.082","PANTAI CEUREMEN"
"11","Provinsi Aceh","1107","Kab. Aceh Barat","1107.081","MEUREUBO"
"11","Provinsi Aceh","1107","Kab. Aceh Barat","1107.080","KAWAY XVI"
"11","Provinsi Aceh","1107","Kab. Aceh Barat","1107.072","WOYLA TIMUR"
"11","Provinsi Aceh","1107","Kab. Aceh Barat","1107.071","WOYLA BARAT"
